+2.020000000005095e1 +7.058829973555634e-1 +2.938161052538037e-1 +9.996991026093671e-1
+2.030000000005142e1 +7.039877651717066e-1 +2.949878666145224e-1 +9.989756317862289e-1
+2.040000000005190e1 +6.987590058031528e-1 +3.004818749790491e-1 +9.992408807822019e-1
+2.050000000005238e1 +6.878671111835399e-1 +3.116659922115270e-1 +9.995331033950670e-1
+2.060000000005286e1 +6.759811957701343e-1 +3.238962618185149e-1 +9.998774575886491e-1
+2.070000000005333e1 +6.649511482557163e-1 +3.353256352296243e-1 +1.000276783485341e0
+2.080000000005381e1 +6.541985002820281e-1 +3.457025881108234e-1 +9.999010883928514e-1
+2.090000000005429e1 +6.449286120859271e-1 +3.549875884354949e-1 +9.999162005214220e-1
+2.100000000005477e1 +6.368833467320898e-1 +3.631852870632907e-1 +1.000068633795381e0
+2.110000000005524e1 +6.296720841734603e-1 +3.705184706888954e-1 +1.000190554862356e0
+2.120000000005572e1 +6.212142357041592e-1 +3.791913250178756e-1 +1.000405560722035e0
+2.130000000005620e1 +6.098565683118413e-1 +3.906781226859504e-1 +1.000534690997792e0
+2.140000000005668e1 +5.976633655985329e-1 +4.023366204785480e-1 +9.999999860770810e-1
+2.150000000005715e1 +5.872048182369302e-1 +4.126048552935634e-1 +9.998096735304935e-1
+2.160000000005763e1 +5.780262710695326e-1 +4.218338376162545e-1 +9.998601086857871e-1
+2.170000000005811e1 +5.692149130904883e-1 +4.307622735979165e-1 +9.999771866884049e-1
+2.180000000005858e1 +5.611210724298652e-1 +4.389029575508056e-1 +1.000024029980671e0
+2.190000000005906e1 +5.541641082989539e-1 +4.460488523102924e-1 +1.000212960609246e0
+2.200000000005954e1 +5.494507382468334e-1 +4.508215397694860e-1 +1.000272278016319e0
+2.210000000006002e1 +5.468366706427549e-1 +4.531746401802743e-1 +1.000011310823029e0
+2.220000000006049e1 +5.459256469955266e-1 +4.541143703452393e-1 +1.000040017340766e0
+2.230000000006097e1 +5.454151337662856e-1 +4.545505851481795e-1 +9.999657189144651e-1
+2.240000000006145e1 +5.444259636244964e-1 +4.553643989252578e-1 +9.997903625497542e-1
+2.250000000006193e1 +5.454498351060324e-1 +4.547215263001450e-1 +1.000171361406177e0
